245,8.48,23.0031897133,29.58,2
251,9.34,22.9458276265,28.42,2
248,8.54,22.9808236469,29.99,2
251,9.05,23.0761496538,29.44,2
251,8.51,22.9560673387,29.09,2
250,8.61,23.0029810989,30.06,2
250,8.11,23.0630274848,29.86,2
245,8.37,23.0323207516,29.49,2
252,9.08,23.0383909916,28.73,2
250,7.94,22.9891311925,29.66,2
246,7.82,22.9410777263,30.3,2
252,7.21,23.0235649329,30.59,2
255,7.84,23.0117385904,30.01,2
248,8.53,22.9866586774,29.07,2
251,8.39,23.1582725934,30.67,2
252,9.19,22.9989040622,29.17,2
252,8.17,23.0860352149,29.9,2
256,8.61,23.0192564604,29.9,2
247,7.55,22.9961385628,29.94,2
247,7.1,23.0456992662,29.95,2
249,7.87,23.1268585871,29.78,2
255,8.33,23.1290212419,29.92,2
253,9.21,22.9979031161,29.02,2
249,10.14,22.9692399017,28.52,2
252,8.64,22.9760154748,30.38,2
253,8.55,23.0637254212,29.96,2
249,8.11,23.0394247577,29.54,2
253,8.24,23.0606514116,29.58,2
248,8.06,23.1072414202,29.66,2
246,8.79,23.0827181287,29.64,2
249,8.22,23.0904267479,30.04,2
251,9.16,23.0558923859,29.36,2
248,8.95,23.0425871468,29.37,2
255,8.51,23.0109011654,30.24,2
252,9.68,22.966729497,29.38,2
250,9.07,23.0551457791,28.97,2
250,8.41,23.0041779332,30.05,2
252,9.65,23.0082968938,28.19,2
244,8.54,23.0377778475,29.64,2
246,9.38,23.0229468354,29.11,2
248,8.26,23.0340713361,29.92,2
247,10.82,23.0351863059,29.95,1
253,8.34,23.0479525223,30.79,1
247,10.5,22.9771036562,29.75,1
248,9.12,22.9643213838,30.18,1
248,9,23.0702959664,31.15,1
248,9.04,23.0753464777,30.69,1
249,11.11,23.0938795286,29.54,1
248,9.27,23.1071460561,30.94,1
251,9.77,23.1148362662,30.14,1
251,9.86,23.0863767031,30.81,1
253,9.32,23.0039475329,30.15,1
250,8.85,23.0447733454,31.14,1
249,10.99,23.0964020301,28.36,1
254,9.71,22.9963630538,30.08,1
254,10.22,22.9940400609,30.86,1
246,9.41,23.096835108,30.49,1
253,9.75,23.0802081158,30.71,1
253,10.2,23.034614103,30.79,1
251,10.57,23.0454572667,30.07,1
253,10.61,23.1339853896,29.96,1
252,9.47,23.0608735021,29.81,1
249,9.37,23.0397267985,30.57,1
251,10.15,23.0324487778,30.49,1
250,10.52,23.0319032041,30.18,1
247,9.37,23.0388681234,30.45,1
252,10.17,23.0532841754,29.82,1
249,9.18,23.0376299482,30.95,1
243,9.87,22.972993098,31.31,1
257,10.14,23.1005489107,30.45,1
251,9.69,23.1266235793,30.23,1
250,10.43,23.0804378629,30.53,1
239,10.96,23.0094299859,29.47,1
250,10.28,22.9484605081,29.96,1
247,10.06,23.0347787573,31.13,1
257,9.49,23.098013623,30.89,1
254,9.41,22.9889101067,31.3,1
248,10.2,23.0954080575,29.49,1
245,10.21,23.0150730211,30.19,1
249,9.7,23.0990082588,30.07,1
249,8.96,22.9947148179,30.76,1
249,9.32,23.0341750826,31.15,1
253,10.93,23.0190914433,30.06,1
251,9.42,22.9487887703,31.08,1
247,10.14,23.0390479604,30.27,1
249,10.63,23.0090367414,29.54,1
252,10.4,23.0664969876,29.54,1
248,10.79,23.0365304917,29.35,1
246,10.18,23.0402961848,29.45,1
248,10.74,22.9626382229,29.29,1
247,10.52,23.0178423686,30.61,1
251,10.11,23.1017514331,29.72,1
249,10.66,23.03652913,29.26,1
251,9.11,23.0740195917,30.94,1
251,9.87,23.023738871,29.87,1
250,10.21,23.0780174632,30.38,1
248,9.8,23.0947528351,30.43,1
254,9.62,22.9843117768,30.24,1
249,9.54,23.1009773688,30.79,1
253,10.75,22.9761176617,29.34,1
247,9.93,22.9835697748,30.48,1
250,11.01,22.9912880562,29.32,1
254,10.98,23.0748573036,29.12,1
250,10.43,22.9774959258,29.79,1
249,9.82,23.0850794272,30.85,1
246,11.04,23.0392354054,29.82,1
248,8.98,22.9505246753,31.4,1
259,10.34,23.0461368709,30.13,1
253,11,23.0724429574,29.34,1
247,9.99,23.0704846576,30.5,1
245,9.6,22.95967947,30.82,1
256,9.12,23.0102893551,31.56,1
248,10.2,23.0968252914,30.42,1
249,10.32,23.0804967552,30.13,1
254,8.66,23.134376152,31.59,1
246,9.44,22.9669726369,30.94,1
249,10.22,23.053320666,30.6,1
249,10.95,23.0601800021,29.72,1
253,9.7,22.9362451505,30.79,1
250,9.28,23.0362583261,30.6,1
250,9.92,23.1441669155,30.43,1
253,9.45,23.0037468285,30.98,1
250,10,23.0657976576,29.41,1
252,9.55,23.0075611349,30.84,1
243,10.05,22.9957975463,30.86,1
255,10.14,23.0298018007,30.41,1
254,11.13,23.1143945904,29.64,1
249,10.68,22.9918421449,30,1
247,10.41,23.0282724874,29.79,1
248,11.24,22.9922789497,29,1
252,10.38,23.0857757649,30.72,1
253,9.55,23.1137668723,30.33,1
247,9.23,23.0029508946,30.74,1
254,9.54,23.0184118908,31.12,1
250,9.26,23.0230728849,30.79,1
246,11.08,23.0272561661,29.61,1
252,10.52,23.0893970879,29.56,1
253,10.91,23.1348584171,29.74,1
242,9.69,23.0792206241,30.1,1
247,10.83,23.0784803042,30.07,1
248,9.94,23.0142529794,30.64,1
248,10.11,22.932001058,28.03,2
249,8.14,22.9049044666,29.41,2
247,8.04,23.0683023418,29.55,2
256,7.69,22.959513767,30.74,2
250,9.68,23.0120294932,28.69,2
255,7.95,22.9977373764,29.94,2
245,8.31,22.9802229999,29.87,2
248,8.45,23.1249151663,29.37,2
258,7.94,23.039587072,29.98,2
245,9.17,23.0490829409,29.42,2
245,7.94,23.0683012637,30.76,2
248,8.06,22.9706376719,30.54,2
253,9.32,23.0299837752,29.35,2
250,8.86,23.0193436563,29.48,2
248,8.23,23.0219565458,30.42,2
251,9.04,23.0670727059,29.52,2
247,8.17,23.0400598506,30.5,2
248,6.93,23.0797232072,30.04,2
253,8.44,23.0754607869,30.06,2
247,8.22,23.0333243233,29.62,2
248,7.89,22.9889244111,30.49,2
255,7.81,22.9850635879,30.04,2
250,7.75,23.1161350516,30,2
252,9.18,22.9733985101,28.78,2
245,8.58,22.9956561011,29.46,2
253,7.73,22.9150369064,29.65,2
247,8.41,23.0112047407,29.31,2
251,8.07,23.0370984266,29.91,2
249,8.7,23.0524699293,29.45,2
251,8.3,23.004660354,29.49,2
245,8.68,22.9584497744,29.76,2
247,9.31,23.1144032661,29,2
248,7.85,23.0810725993,29.69,2
246,8.49,23.0476489331,30.21,2
248,8.3,23.0281116934,29.34,2
252,9.1,23.1078513152,28.92,2
250,7.87,23.0604140145,30.74,2
249,8.44,22.9472577787,30.51,2
242,8.48,23.011731714,29.73,2
252,8.06,23.0681568528,30.8,2
251,8.18,23.0314354289,29.73,2
244,9.15,23.0309060503,28.28,2
252,9.49,22.8993324769,29.3,2
254,8.74,22.9887963846,29.64,2
250,8.47,23.0614275976,29.37,2
252,8.36,22.9159892962,30.28,2
251,8.08,22.9957363527,30.53,2
250,7.48,23.1155615094,30.57,2
248,7.82,23.0794656137,30.31,2
249,6.74,23.0160435999,30.94,2
256,8.92,22.9612809909,29.95,2
253,7.94,23.141992817,30.09,2
246,8.08,22.8732204174,30.49,2
247,10.01,23.0492781268,28.14,2
244,9.12,22.9835410979,29.19,2
248,8.4,23.0433174568,29.99,2
251,8.84,22.9135528631,29.73,2
250,8.04,23.0707915384,30.31,2
249,8.38,23.0091559444,29.74,2
248,8.36,23.0475019486,30.35,2
256,8.43,23.0058981806,29.39,2
251,8.41,22.9941018487,29.46,2
254,8.22,23.0593366662,29.76,2
250,8.03,22.9707595445,30.08,2
253,8.33,23.0272105642,30.14,2
251,9,22.9725997757,28.64,2
251,8.23,23.0231964586,29.62,2
253,8.23,23.078909893,30.26,2
249,9.11,23.1067243973,28.95,2
252,7.08,22.9698481495,30.98,2
244,8.87,22.9827252017,29.6,2
251,8.64,23.0589408114,30.01,2
251,9.46,23.0657597502,29.46,2
252,8.36,23.0745072281,29.16,2
252,8.2,23.0471554026,29.86,2
252,8.26,23.0990008024,30.2,2
248,8.56,23.0445120122,29.86,2
252,8.96,23.0311169712,29.01,2
248,7.75,23.1434694236,29.7,2
253,9.34,23.0483786268,28.95,2
250,9.65,23.0364573402,29.35,2
249,8.22,23.0509885176,29.63,2
248,8.85,22.9746934116,29.17,2
252,7.68,23.0304558079,30.09,2
251,8.44,23.0659625611,29.71,2
250,7.83,23.0730993391,29.93,2
251,9.4,23.0550019907,28.78,2
252,8.32,22.9711141083,30.13,2
251,7.93,23.0663845002,30.08,2
252,9.63,23.0455662054,29.3,2
250,7.99,23.0995842878,30.39,2
250,8.28,23.1233988241,30.31,2
248,7.19,23.0280391969,30.16,2
251,8.88,23.0322600882,29.68,2
253,7.74,23.0765511659,30.78,2
250,8.15,23.1076520527,30.32,2
248,9.27,22.9874080807,29.65,2
257,9.12,23.0114519333,29.29,2
249,9,23.0243053139,29.39,2
254,8.23,23.0176161318,29.8,2
251,9.11,23.035246062,31.59,1
251,10.64,23.1016712297,29.26,1
254,10.17,23.0211264941,30.19,1
250,9.5,22.9812671317,29.69,1
248,9.5,23.07938889,30.89,1
250,9.91,23.0155074769,30.61,1
255,10.72,23.0697942701,30,1
255,9.07,23.045359963,31.55,1
252,11.45,23.0222169115,29.1,1
247,10.56,23.1068641309,30.15,1
252,9.2,22.9335443867,30.96,1
252,10.71,22.9549603049,30.1,1
249,9.8,22.9685145136,30.6,1
247,9.87,23.0000348352,31.35,1
251,9.3,22.887203434,31.08,1
250,8.82,23.0650934545,31.82,1
248,10.17,23.0735491868,30.76,1
253,9.45,23.0449333421,30.88,1
252,9.02,22.9928485498,31.54,1
251,10.05,23.0397384737,30.58,1
251,9.9,22.9638817522,30.18,1
250,9.96,23.0275752587,29.92,1
249,10.38,22.9955080257,29.22,1
251,9.98,23.0369389794,30.3,1
253,9.64,22.9957341185,30.94,1
244,9.3,23.0294812669,31.23,1
254,10.1,23.0925443367,29.9,1
246,10.09,23.0088479597,30.41,1
251,10,23.0590613881,30.58,1
256,10.18,23.0030417277,29.74,1
249,9.67,22.9581929163,30.48,1
254,10.34,22.9476593555,29.82,1
251,9.81,23.0847355712,30.79,1
245,10.18,23.0373070433,30.59,1
251,10.15,23.0603484659,30.18,1
253,8.91,22.9969704149,30.63,1
248,9.93,22.9985803517,30.32,1
249,10.41,23.0760979229,30.3,1
254,9.12,23.061336238,31.23,1
246,10.02,22.9742798673,30.69,1
248,10.18,23.1266281754,30.14,1
249,10.08,23.0555134226,30.46,1
253,8.18,23.0072519669,31.83,1
249,10.01,23.0271427418,30.55,1
247,9.92,23.0917724498,29.83,1
250,10.07,23.0716477581,31.05,1
244,10.73,23.0611486291,29.83,1
251,9.46,23.0054889584,31.31,1
248,9.83,23.0495560244,29.8,1
254,9.46,23.051850405,31.12,1
244,10.3,23.0036035343,29.89,1
253,9.38,23.0958521911,30.53,1
251,9.58,23.0051738746,30.42,1
243,9.37,23.0508303104,30.9,1
253,11.27,23.1360950888,29.44,1
249,10.57,23.0404276255,29.92,1
248,8.59,23.0399325763,31.5,1
249,10.63,23.0689461595,29.76,1
248,9.56,22.9766828316,30.55,1
242,9.27,22.9943077372,31.24,1
252,10.16,23.0643347483,30.57,1
251,9.52,22.9452177262,30.22,1
245,10.31,22.987763061,30.14,1
256,10.04,22.9989465261,30.26,1
254,8.96,23.0069945457,31.57,1
252,9.86,22.948726546,30.76,1
252,9.69,22.9383299599,30.77,1
251,9.7,23.0350351321,30.28,1
253,9.77,22.9528439666,30.66,1
254,8.85,23.0884541726,30.78,1
249,8.37,22.9826289842,31.7,1
251,9.17,23.0995774375,31.18,1
248,10.14,23.0667425549,30.46,1
261,9.62,23.0331950047,31.01,1
248,9.64,23.0231407001,30.19,1
245,10.38,22.967691545,30.31,1
250,10.63,23.0382954951,30.22,1
249,9.09,23.0546407164,31.62,1
244,9.39,23.0828527283,31.37,1
254,9.3,23.0484368943,30.77,1
250,10.58,23.0121940611,29.39,1
254,10.07,23.0401499232,31.13,1
251,9.75,22.9471957308,30.18,1
248,9.1,22.9827014798,31.49,1
244,10.91,23.1012434616,29.38,1
253,10.02,23.025815431,30.04,1
251,9.14,23.0764482606,30.82,1
255,11.14,23.1381903446,29.84,1
247,10.02,23.0490845991,30.56,1
252,10.08,23.0595578746,29.98,1
250,8.85,23.0123424206,30.87,1
253,10.6,23.0523453178,30.08,1
251,8.77,23.021464987,30.76,1
247,9.64,23.0645773814,30.8,1
251,9.45,23.062902613,30.97,1
247,9.84,22.9472496843,30.63,1
252,10.54,23.0672240822,29.69,1
250,9.44,23.0309821799,31.01,1
249,10.19,23.0091513347,31.08,1
253,9.41,23.0977436427,31,1
254,8.14,23.0403396459,29.4,2
248,8.49,23.0682297314,29.93,2
248,8.3,23.0602152161,29.96,2
248,8.4,23.0901107652,28.96,2
254,9.12,23.047839562,29,2
248,9.44,23.000500711,29.82,2
246,7.85,23.0054835533,30.35,2
248,8.13,22.9431330663,30.21,2
251,8.5,23.0438135721,30.26,2
249,8.92,23.0542236137,29.04,2
250,7.94,23.0393568639,30.35,2
246,8.94,23.0245762537,30.03,2
247,7.81,23.0542525169,30.96,2
253,8.54,22.9722002821,30.18,2
252,8.66,23.0629628017,29.52,2
250,7.65,22.9980343448,29.95,2
250,7.59,23.0090528744,30.57,2
252,9.09,22.9868534182,28.55,2
250,8.74,23.1322571429,29.93,2
252,8.17,23.1215537174,30.33,2
254,8.03,22.9999898684,30.44,2
250,7.14,23.0883157834,30.45,2
246,8.55,23.0015336401,29.77,2
249,8.1,23.0871018807,29.65,2
248,8.93,22.9783012367,29.29,2
256,8.15,23.1009581235,30.17,2
250,8.96,23.0194017327,29.45,2
248,8.42,22.9932637435,29.58,2
253,7.49,23.0468586502,30.13,2
254,8.76,22.9917156757,29.65,2
252,10.09,23.0491882088,28.14,2
250,8.65,23.0265939791,29.36,2
250,8.54,23.0517275034,29.45,2
245,7.84,22.9870951339,30.66,2
249,8.3,23.0258292639,29.51,2
253,8.21,23.0241117075,30.46,2
249,9.09,23.1032129371,28.76,2
250,7.54,23.0625475738,30.21,2
251,9.08,23.1559238339,28.99,2
245,9.47,23.0332913661,28.95,2
256,8.57,23.0619792671,29.24,2
252,7.54,23.0284821074,30.17,2
254,8.36,23.0852581491,29.9,2
250,8.33,23.1293552437,29.87,2
249,9.06,23.0504510523,28.73,2
255,7.79,23.1408207225,30.19,2
244,8.48,23.0836607333,29.52,2
251,8.23,22.9940364033,30.38,2
253,8.09,23.0358931574,30.48,2
255,7.89,22.9705380703,29.99,2
245,8,23.0323801143,30.59,2
250,6.96,23.071495678,30.96,2
250,7.36,23.0099627796,30.5,2
250,8.35,23.0258057837,29.73,2
249,9.73,23.0532068648,28.85,2
253,9.31,23.0409005194,28.94,2
249,8.54,23.0848940212,28.94,2
249,8.03,23.0357174643,29.98,2
251,7.91,23.0555350642,30.25,2
249,9.01,23.0326435606,29.08,2
251,7.77,22.959207457,29.93,2
252,7.9,23.086855308,30.18,2
251,9.04,23.0267759775,29.09,2
244,7.56,23.0730121306,30.09,2
247,8.74,23.01377328,28.76,2
249,8.71,23.0145635152,29.76,2
252,8.11,23.0223809422,30.37,2
242,8.28,23.0491015031,29.89,2
253,8.61,23.031859388,30.04,2
248,8.65,22.9624210013,29.96,2
247,8.91,23.0612365366,29.14,2
245,8.57,23.0686045145,30.45,2
252,9.08,22.9355771359,29.48,2
254,8.76,23.0689076284,29.58,2
249,10.07,23.0757135247,28.63,2
250,8.07,23.1292308652,29.3,2
256,8.18,22.993816964,29.85,2
253,7.81,23.0125382631,30.43,2
252,8.63,23.0308296218,29.35,2
249,8.38,23.0040926848,30.05,2
249,8.22,23.0510222121,30.22,2
246,8.58,22.9625544896,29.51,2
248,8.19,23.0255162483,29.38,2
248,8.25,23.0123575972,29.78,2
251,9.32,23.0703883098,28.87,2
252,8.33,23.0346081191,29.8,2
249,9.25,23.0306574682,29.61,2
253,8.53,22.9995975293,29.57,2
250,9.93,23.0454560135,28.28,2
246,6.94,22.9750418826,30.81,2
250,8.44,23.0824103804,29.53,2
253,7.82,22.9510307698,30.49,2
246,8.31,22.9826453223,29.4,2
248,8.01,23.0872405283,29.63,2
250,7.47,23.075579551,30.58,2
255,8.94,22.9285597806,29.89,2
256,7.72,22.9571135825,30.5,2
250,9.06,22.9841319685,29.41,2
249,7.64,23.004576861,30.37,2
250,8.42,23.0276481873,29.58,2
